github.com/AlDanial/cloc v 2.08  T=0.58 s (1210.2 files/s, 159417.6 lines/s)
--------------------------------------------------------------------------------------------------------------
File                                                                       blank        comment           code
./TS/lessons/lesson59.json                                                     0              0             15
./TS/lessons/lesson60.json                                                     0              0             15
./asm/lessons/lesson29.json                                                    0              0             15
./asm/lessons/lesson30.json                                                    0              0             15
./cpp/tooling/codegen.sh                                                       4              0             15
./haskell/lessons/lesson7.json                                                 0              0             15
./learngit/lessons/lesson14.json                                               0              0             15
./rust/lessons/lesson21.json                                                   0              0             15
./sitemap.xml                                                                  0              0             15
./TS/lessons/lesson56.json                                                     0              0             14
./TS/lessons/lesson61.json                                                     0              0             14
./api/src/endpoint.ts                                                          0              0             14
./asm/lessons/lesson33.json                                                    0              0             14
./cpp/BoxProcess.mjs                                                           3              0             14
./cpp/docker/Dockerfile                                                        3              6             14
./cpp/solutions/lesson34.cpp                                                   0              3             14
./cs/solutions/lesson8.cs                                                      2              0             14
./haskell/lessons/lesson5.json                                                 0              0             14
./haskell/lessons/lesson6.json                                                 0              0             14
./learngit/lessons/lesson10.json                                               0              0             14
./learngit/lessons/lesson13.json                                               0              0             14
./learngit/lessons/lesson15.json                                               0              0             14
./learngit/lessons/lesson16.json                                               0              0             14
./learngit/lessons/lesson17.json                                               0              0             14
./learngit/lessons/lesson18.json                                               0              0             14
./learngit/lessons/lesson5.json                                                0              0             14
./learngit/lessons/lesson6.json                                                0              0             14
./learngit/lessons/lesson7.json                                                0              0             14
./learngit/lessons/lesson8.json                                                0              0             14
./learnlinux/lessons/lesson30.json                                             0              0             14
./rust/wasi/strace.js                                                          0              3             14
./QuantumC/lessons-qc/lesson10.json                                            0              0             13
./QuantumC/lessons-qc/lesson11.json                                            0              0             13
./QuantumC/lessons-qc/lesson12.json                                            0              0             13
./QuantumC/lessons-qc/lesson13.json                                            0              0             13
./QuantumC/lessons-qc/lesson14.json                                            0              0             13
./QuantumC/lessons-qc/lesson16.json                                            0              0             13
./QuantumC/lessons-qc/lesson17.json                                            0              0             13
./QuantumC/lessons-qc/lesson18.json                                            0              0             13
./QuantumC/lessons-qc/lesson9.json                                             0              0             13
./TS/lessons/lesson30.json                                                     0              0             13
./TS/lessons/lesson36.json                                                     0              0             13
./TS/lessons/lesson37.json                                                     0              0             13
./TS/lessons/lesson38.json                                                     0              0             13
./c/lessons/lesson5.json                                                       0              0             13
./cpp/Thenable.mjs                                                             0              0             13
./cpp/lessons/test.cpp                                                         2              1             13
./cs/lessons/lesson19.json                                                     0              0             13
./cs/lessons/lesson20.json                                                     0              0             13
./cs/lessons/lesson21.json                                                     0              0             13
./cs/lessons/lesson22.json                                                     0              0             13
./cs/lessons/lesson23.json                                                     0              0             13
./cs/lessons/lesson24.json                                                     0              0             13
./cs/lessons/lesson25.json                                                     0              0             13
./index.js                                                                     0              0             13
./learnlinux/lessons/lesson17.json                                             0              0             13
./learnlinux/lessons/lesson18.json                                             0              0             13
./learnlinux/lessons/lesson19.json                                             0              0             13
./learnlinux/lessons/lesson20.json                                             0              0             13
./learnlinux/lessons/lesson21.json                                             0              0             13
./learnlinux/lessons/lesson22.json                                             0              0             13
./learnlinux/lessons/lesson25.json                                             0              0             13
./learnlinux/lessons/lesson26.json                                             0              0             13
./learnlinux/lessons/lesson27.json                                             0              0             13
./learnlinux/lessons/lesson28.json                                             0              0             13
./learnlinux/lessons/lesson29.json                                             0              0             13
./learnlinux/lessons/lesson31.json                                             0              0             13
./rust/lessons/lesson11.json                                                   0              0             13
./rust/lessons/lesson12.json                                                   0              0             13
./rust/lessons/lesson13.json                                                   0              0             13
./rust/lessons/lesson14.json                                                   0              0             13
./rust/lessons/lesson15.json                                                   0              0             13
./rust/lessons/lesson16.json                                                   0              0             13
./rust/lessons/lesson17.json                                                   0              0             13
./rust/lessons/lesson18.json                                                   0              0             13
./rust/lessons/lesson19.json                                                   0              0             13
./rust/lessons/lesson20.json                                                   0              0             13
./zig/lessons/lesson1.json                                                     0              0             13
./zig/lessons/lesson2.json                                                     0              0             13
./asm/lessons/lesson1.json                                                     0              0             12
./asm/lessons/lesson2.json                                                     0              0             12
./cpp/LlvmBoxProcess.mjs                                                       2              0             12
./cpp/binaryen/binaryen-box.cpp                                                7              0             12
./cpp/harnesses/harness_greet_run.cpp                                          2              0             12
./cpp/patches/llvm-project.patch                                               3             13             12
./cs/CreateLesson.sh                                                           4              1             12
./learnlinux/lessons/lesson24.json                                             0              0             12
./cpp/binaryen/bin/binaryen-box.mjs                                            5              0             11
./cpp/binaryen/bin/binaryen-lit                                                4             16             11
./cpp/brotli/CMakeFiles/3.16.3/CMakeSystem.cmake                               4              0             11
./cpp/brotli/brotli.mjs                                                        5              0             11
./cpp/harnesses/harness_even_run.cpp                                           2              0             11
./cpp/wasm-package/wasm-package.mjs                                            5              0             11
./uncache.py                                                                   3              0             11
./api/index.html                                                               3              0             10
./cpp/harnesses/harness_abs_run.cpp                                            2              0             10
./cpp/harnesses/harness_add_run.cpp                                            2              0             10
./cpp/harnesses/harness_neg_run.cpp                                            2              0             10
./cpp/harnesses/harness_run_fl.cpp                                             3              0             10
./fortran/chapters.json                                                        0              0             10
./rust/rubri-worker.js                                                         3              1             10
./zig/chapters.json                                                            0              0             10
./cpp/BinaryenBoxProcess.mjs                                                   1              0              8
./cpp/Python3Process.mjs                                                       1              0              8
./cpp/QuickNodeProcess.mjs                                                     1              0              8
./cpp/harnesses/runTemplates3.cpp                                              2              1              8
./cpp/BrotliProcess.mjs                                                        1              0              7
./cpp/binaryen/binaryen-box-define-gen.hpp                                     6              0              7
./cpp/binaryen/src/passes/WasmIntrinsics.cpp                                   2              0              7
./cpp/harnesses/runTemplates1.cpp                                              2              0              7
./rust/wasi/index.js                                                           0              0              7
./cpp/demo/main.bundle.js.LICENSE.txt                                          1              0              6
./cpp/solutions/solution44.cpp                                                 2              0              6
./cpp/binaryen/test/lit/lit.site.cfg.py                                        2              0              5
./cpp/emception.worker.js                                                      1              0              5
./cpp/binaryen/wasm-shell_entry.hpp                                            1              0              4
./cpp/llvm-box.d.mts                                                           1              0              4
./cpp/solutions/solutionTemplates1.cpp                                         1              0              4
./cpp/solutions/solutionTemplates3.cpp                                         2              0              4
./cpp/tooling/merge_codegen.sh                                                 2              0              4
./weelofnames.sh                                                               3              3              4
./cpp/binaryen/wasm-as_entry.hpp                                               1              0              3
./cpp/binaryen/wasm-ctor-eval_entry.hpp                                        1              0              3
./cpp/binaryen/wasm-emscripten-finalize_entry.hpp                              1              0              3
./cpp/binaryen/wasm-metadce_entry.hpp                                          1              0              3
./cpp/binaryen/wasm-opt_entry.hpp                                              1              0              3
./currentCycle.txt                                                             0              0              3
./cpp/binaryen/wasm-shell_defines.hpp                                          1              0              2
./cpp/tooling/wasm-transform.sh                                                1              0              2
./learnlinux/lessons/lessonplan.txt                                            0              0              2
./cpp/binaryen/config.h                                                        0              0              1
./cpp/binaryen/wasm-as_defines.hpp                                             1              0              1
./cpp/binaryen/wasm-ctor-eval_defines.hpp                                      1              0              1
./cpp/binaryen/wasm-emscripten-finalize_defines.hpp                            1              0              1
./cpp/binaryen/wasm-metadce_defines.hpp                                        1              0              1
./cpp/binaryen/wasm-opt_defines.hpp                                            1              0              1
./cpp/demo/960.bundle.js                                                       0              0              1
./cpp/demo/editor.worker.js                                                    0              0              1
./cpp/demo/emception.worker.bundle.worker.js                                   0              0              1
./cpp/demo/index.html                                                          0              0              1
./createSection.sh                                                             0              0              1
./google3480c3da31cfb44b.html                                                  0              0              1
./site.webmanifest                                                             0              0              1
--------------------------------------------------------------------------------------------------------------
SUM:                                                                        3721           2768          85982
--------------------------------------------------------------------------------------------------------------
